step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,intersection_stopped,intersection_accumulated_waiting_time,intersection_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
47010.0,92,28890.0,238.7603305785124,1.3901367388147197,92,70632.0,0.05162836641556655,92,70632.0
47015.0,102,29382.0,242.82644628099175,0.7577562413159212,102,70804.0,0.020127066779881346,102,70804.0
47020.0,106,29840.0,246.61157024793388,0.35792461764516725,106,70971.0,0.006681730778650956,106,70971.0
47025.0,113,30377.0,251.0495867768595,0.7383410576345745,113,71169.0,0.02616821050625372,113,71169.0
47030.0,107,30763.0,252.15573770491804,0.9614116761177499,107,71183.0,0.02975609693013028,107,71183.0
47035.0,98,31025.0,258.5416666666667,1.4656407395064117,98,70976.0,0.048732706478109754,98,70976.0
47040.0,91,31308.0,269.8965517241379,1.8750627530885253,91,70618.0,0.05911294354075583,91,70618.0
47045.0,83,31546.0,271.94827586206895,2.5679203965278714,83,70405.0,0.08936965883465324,83,70405.0
47050.0,80,31836.0,267.52941176470586,2.7668872483863347,80,70411.0,0.10644032616932618,80,70411.0
47055.0,88,32261.0,262.2845528455285,2.6639571469217325,88,70506.0,0.08266104809869283,88,70506.0
47060.0,98,32728.0,257.7007874015748,2.049911345468496,98,70653.0,0.052835752569333407,98,70653.0
47065.0,103,33233.0,265.864,1.1345785550289798,103,70838.0,0.018607252800950463,103,70838.0
47070.0,111,33769.0,272.3306451612903,0.4682508404482788,111,71055.0,0.011958571395840948,111,71055.0
47075.0,111,34206.0,278.0975609756098,0.4788561050125653,111,71218.0,0.01922935249774676,111,71218.0
47080.0,112,34725.0,284.6311475409836,0.8109398362006661,112,71409.0,0.023445021133229674,112,71409.0
47085.0,109,35079.0,287.5327868852459,0.7914203578904465,109,71490.0,0.009863075151505583,109,71490.0
47090.0,101,35295.0,294.125,1.2512638769077127,101,71398.0,0.03269940874964079,101,71398.0
47095.0,93,35553.0,309.1565217391304,1.5449301676954021,93,71163.0,0.04624587707020814,93,71163.0
47100.0,84,35739.0,316.27433628318585,1.577590034417853,84,71254.0,0.05883811530700674,84,71254.0
47105.0,86,36061.0,316.32456140350877,1.5030240032422895,86,71346.0,0.052586975566160654,86,71346.0
47110.0,90,36460.0,306.38655462184875,1.6179529927293848,90,71523.0,0.04519854779638644,90,71523.0
47115.0,96,36925.0,310.29411764705884,1.0452056162547247,96,71738.0,0.017707041264953413,96,71738.0
47120.0,100,37419.0,314.4453781512605,0.7281791472994694,100,72011.0,0.02212365926302746,100,72011.0
47125.0,110,37951.0,327.16379310344826,0.47189924765923114,110,72335.0,0.009093059067245966,110,72335.0
47130.0,106,38329.0,327.5982905982906,0.7281779380502675,106,72518.0,0.02260893955739504,106,72518.0
47135.0,98,38629.0,330.1623931623932,1.3085093679213873,98,72510.0,0.04376864781370869,98,72510.0
47140.0,90,38867.0,343.95575221238937,1.7072834220078263,90,72450.0,0.050232813277955465,90,72450.0
47145.0,81,39086.0,345.8938053097345,2.566666220353361,81,72380.0,0.08156203148518516,81,72380.0
47150.0,80,39429.0,352.04464285714283,2.5395635718005125,80,72449.0,0.08523095456869444,80,72449.0
47155.0,85,39841.0,352.57522123893807,2.364996227437829,85,72553.0,0.07819635849012854,85,72553.0
47160.0,90,40280.0,359.64285714285717,1.4567529830390653,90,72653.0,0.04288785461755308,90,72653.0
47165.0,91,40659.0,356.6578947368421,0.9429607637490742,91,72637.0,0.03215732208168428,91,72637.0
47170.0,88,41014.0,353.5689655172414,1.2523322751426318,88,72492.0,0.03338443750936078,88,72492.0
47175.0,89,41388.0,363.05263157894734,1.1095229001436206,89,72584.0,0.03287406842149151,89,72584.0
47180.0,89,41788.0,369.8053097345133,0.989653092151577,89,72686.0,0.032599444494531775,89,72686.0
47185.0,86,42158.0,369.8070175438597,1.01390873247718,86,72691.0,0.036084795773592325,86,72691.0
47190.0,82,42522.0,363.43589743589746,1.5738799835139994,82,72611.0,0.050318938933797006,82,72611.0
47195.0,83,42853.0,379.2300884955752,0.9047362534926868,83,72622.0,0.03939609722496467,83,72622.0
47200.0,86,43264.0,386.2857142857143,0.8987052732891792,86,72687.0,0.03514233551058346,86,72687.0
47205.0,89,43683.0,383.1842105263158,0.9071671304231012,89,72758.0,0.02512363804412883,89,72758.0
47210.0,97,44152.0,387.29824561403507,0.45471906661651634,97,72878.0,0.015317385887560857,97,72878.0
47215.0,98,44529.0,394.0619469026549,0.24670430993474754,98,72911.0,0.009496292458942348,98,72911.0
47220.0,94,44861.0,393.5175438596491,1.1522418986231378,94,72770.0,0.026806470648576615,94,72770.0
47225.0,90,45211.0,407.3063063063063,1.093844845142225,90,72877.0,0.04169779144919661,90,72877.0
47230.0,86,45555.0,414.1363636363636,0.9609667037319167,86,72968.0,0.05058310917480487,86,72968.0
47235.0,90,45975.0,410.49107142857144,0.8505207372766508,90,73057.0,0.04130275883713341,90,73057.0
47240.0,96,46415.0,400.12931034482756,0.874630667825026,96,73147.0,0.024164262867878004,96,73147.0
47245.0,102,46911.0,400.94871794871796,0.5757121329740446,102,73293.0,0.012025356364543832,102,73293.0
47250.0,103,47294.0,411.25217391304346,0.5167208543438707,103,73362.0,0.02340161572296006,103,73362.0
47255.0,96,47599.0,413.90434782608696,1.0337551344624956,96,73322.0,0.027905033995248716,96,73322.0
47260.0,89,47911.0,416.61739130434785,1.765558362981253,89,73185.0,0.03365291775584918,89,73185.0
47265.0,80,48196.0,419.09565217391304,2.562021839265497,80,73106.0,0.08233601393354602,80,73106.0
47270.0,78,48548.0,429.62831858407077,2.482948192944139,78,73078.0,0.084617416562287,78,73078.0
47275.0,84,48955.0,429.4298245614035,2.075587344146604,84,73135.0,0.07683795686455865,84,73135.0
47280.0,90,49392.0,437.0973451327434,1.3557654865982658,90,73222.0,0.048060139911504075,90,73222.0
47285.0,96,49858.0,433.54782608695655,0.8628749201180478,96,73339.0,0.025163880509796153,96,73339.0
47290.0,103,50358.0,434.12068965517244,0.31992728298438633,103,73489.0,0.007881134536454483,103,73489.0
47295.0,109,50890.0,446.4035087719298,0.016658863217768154,109,73671.0,0.001150481620113988,109,73671.0
47300.0,114,51456.0,451.36842105263156,0.0007941524133937925,114,73887.0,5.4199973152348005e-05,114,73887.0
47305.0,108,51829.0,454.640350877193,0.1800340167643591,108,73972.0,0.005576350193253032,108,73972.0
47310.0,98,52059.0,448.7844827586207,1.0229843654241904,98,73900.0,0.03329288507364642,98,73900.0
47315.0,95,52328.0,459.0175438596491,0.8913479391091514,95,74028.0,0.0331223878961156,95,74028.0
47320.0,90,52565.0,465.17699115044246,0.7885936790383017,90,74137.0,0.03336276667750713,90,74137.0
47325.0,90,52814.0,459.25217391304346,0.775228792288926,90,74118.0,0.02425654826368481,90,74118.0
47330.0,98,53292.0,459.41379310344826,0.6605849718968202,98,74236.0,0.009111263084017196,98,74236.0
47335.0,99,53681.0,458.8119658119658,0.64064988173246,99,74237.0,0.017618493498578185,99,74237.0
47340.0,95,54006.0,465.5689655172414,1.3002889673328,95,74049.0,0.03896191400602421,95,74049.0
47345.0,91,54347.0,476.7280701754386,1.2989547589310386,91,74151.0,0.0419171528246654,91,74151.0
47350.0,90,54694.0,475.6,1.4281701307482852,90,74252.0,0.03718502163021298,90,74252.0
47355.0,92,55101.0,470.94871794871796,1.4174946168777796,92,74353.0,0.05246137313069115,92,74353.0
47360.0,93,55493.0,474.2991452991453,1.001682644265789,93,74330.0,0.04227152688145342,93,74330.0
47365.0,90,55841.0,477.2735042735043,1.27482334090751,90,74179.0,0.05391549877367945,90,74179.0
47370.0,92,56217.0,493.13157894736844,1.0174507889119608,92,74229.0,0.038789268144407765,92,74229.0
47375.0,88,56596.0,492.1391304347826,1.2414475960954756,88,74321.0,0.04077780584316452,88,74321.0
47380.0,92,57013.0,491.4913793103448,1.055757468357983,92,74419.0,0.03303002299735402,92,74419.0
47385.0,100,57495.0,479.125,0.933922188835845,100,74551.0,0.02328265050285916,100,74551.0
47390.0,100,57895.0,478.4710743801653,0.810329035782433,100,74565.0,0.01703548416893969,100,74565.0
47395.0,98,58253.0,493.6694915254237,1.2518397004634607,98,74436.0,0.03534210182999904,98,74436.0
47400.0,93,58606.0,514.0877192982456,1.1121165225712997,93,74429.0,0.03397305776781671,93,74429.0
47405.0,88,58955.0,521.7256637168142,1.0615414936817447,88,74527.0,0.03700115912394133,88,74527.0
47410.0,91,59253.0,519.7631578947369,0.8823213413137105,91,74565.0,0.028365324524625066,91,74565.0
47415.0,97,59720.0,519.304347826087,0.8832621424329956,97,74625.0,0.02057407686653577,97,74625.0
47420.0,104,60227.0,514.7606837606837,0.49113621013708536,104,74782.0,0.004741994179441055,104,74782.0
47425.0,111,60767.0,528.408695652174,0.2311278884700631,111,74972.0,0.008651652401537402,111,74972.0
47430.0,107,61155.0,531.7826086956521,0.38455148436970626,107,74989.0,0.021667295885634916,107,74989.0
47435.0,98,61439.0,529.6465517241379,1.1799452907086212,98,74794.0,0.04485038685253264,98,74794.0
47440.0,90,61673.0,536.2869565217392,1.4096282770826483,90,74795.0,0.04844411510796838,90,74795.0
47445.0,90,61950.0,534.051724137931,1.4544791867990474,90,74895.0,0.036482246520106246,90,74895.0
47450.0,92,62315.0,528.0932203389831,1.3959628396137935,92,74993.0,0.02681482251088141,92,74993.0
47455.0,92,62704.0,531.3898305084746,1.0795971591077669,92,74939.0,0.028848328810406054,92,74939.0
47460.0,89,63058.0,548.3304347826087,1.0696904394553122,89,74757.0,0.03334634737164091,89,74757.0
47465.0,86,63394.0,556.0877192982456,1.2223218305215207,86,74739.0,0.04691058655763003,86,74739.0
47470.0,89,63781.0,549.8362068965517,1.4334977184584796,89,74828.0,0.04558089838541097,89,74828.0
47475.0,87,64187.0,548.6068376068376,1.3566560279134665,87,74911.0,0.0630402881877952,87,74911.0
47480.0,94,64649.0,547.8728813559322,1.1100594392210683,94,75019.0,0.03230150119516617,94,75019.0
47485.0,100,65141.0,542.8416666666667,0.8726914843017032,100,75161.0,0.020182921572908605,100,75161.0
47490.0,107,65663.0,561.2222222222222,0.5688082714362109,107,75334.0,0.008994923507509103,107,75334.0
47495.0,112,66217.0,561.1610169491526,0.6577661078063298,112,75538.0,0.01708434054977481,112,75538.0
47500.0,112,66777.0,570.7435897435897,0.4237066593471711,112,75748.0,0.00036662183504640005,112,75748.0
47505.0,107,67107.0,583.5391304347826,0.37709970447875324,107,75767.0,0.005233992446002425,107,75767.0
47510.0,98,67306.0,590.4035087719299,1.0609417369966085,98,75569.0,0.031005730819551467,98,75569.0
47515.0,89,67481.0,597.1769911504425,1.8528041733532634,89,75216.0,0.04609032497595102,89,75216.0
47520.0,82,67665.0,593.5526315789474,2.020945472112699,82,75288.0,0.062308160926293446,82,75288.0
47525.0,85,67963.0,585.8879310344828,1.9477949718672767,85,75352.0,0.057561023297694296,85,75352.0
47530.0,90,68372.0,584.3760683760684,1.651129988567583,90,75411.0,0.04518746925392927,90,75411.0
47535.0,97,68842.0,573.6833333333333,1.1834449034182424,97,75531.0,0.03024431091377168,97,75531.0
47540.0,103,69341.0,592.6581196581196,0.4745653402806717,103,75680.0,0.005976863511612794,103,75680.0
47545.0,110,69876.0,597.2307692307693,0.5876642743315659,110,75865.0,0.009109298112240616,110,75865.0
47550.0,112,70432.0,591.8655462184873,0.8046241826074818,112,76073.0,0.025356047354186957,112,76073.0
47555.0,107,70791.0,605.0512820512821,0.5251587519756067,107,76070.0,0.014588653168241322,107,76070.0
47560.0,98,71000.0,606.8376068376068,1.116824636235172,98,75844.0,0.03246819972048215,98,75844.0
47565.0,91,71226.0,614.0172413793103,1.7883166276855471,91,75474.0,0.05159522887939316,91,75474.0
47570.0,83,71439.0,621.2086956521739,1.9814510168945043,83,75478.0,0.06329353741864639,83,75478.0
47575.0,85,71783.0,618.8189655172414,1.9000270847171152,85,75546.0,0.06373027295159814,85,75546.0
47580.0,93,72228.0,617.3333333333334,1.3816550085669699,93,75642.0,0.040843583438313256,93,75642.0
47585.0,100,72713.0,605.9416666666667,0.9179967095324495,100,75777.0,0.03284902266602865,100,75777.0
47590.0,107,73230.0,605.2066115702479,0.5741517165197462,107,75946.0,0.029398982824815685,107,75946.0
47595.0,108,73629.0,613.575,0.478956063915395,108,76046.0,0.027284293824263464,108,76046.0
47600.0,112,74183.0,613.0826446280992,0.8747828925849808,112,76229.0,0.033211221404013024,112,76229.0
47605.0,107,74548.0,621.2333333333333,0.764141900275117,107,76297.0,0.019902697059768115,107,76297.0
47610.0,99,74783.0,628.4285714285714,1.3800996151106621,99,76008.0,0.033185190225371516,99,76008.0
47615.0,88,74989.0,646.4568965517242,1.5528850370896232,88,76197.0,0.04988643350268518,88,76197.0
47620.0,84,75200.0,642.7350427350427,1.7910817178902134,84,76388.0,0.05244990725545989,84,76388.0
47625.0,89,75586.0,657.2695652173913,1.3182213419880622,89,76583.0,0.050206499749536,89,76583.0
47630.0,95,76052.0,655.6206896551724,0.8951142246547451,95,76813.0,0.025936469352077662,95,76813.0
47635.0,102,76549.0,654.2649572649573,0.4752970038453237,102,77089.0,0.012970564086346878,102,77089.0
47640.0,103,70868.0,610.9310344827586,0.3816704234168602,103,75379.0,0.014826034306234073,103,75379.0
47645.0,98,61074.0,535.7368421052631,0.8104251543289259,98,71653.0,0.02303793993318221,98,71653.0
47650.0,90,53288.0,463.37391304347824,1.118525885546228,90,70838.0,0.034346609386579435,90,70838.0
47655.0,89,45515.0,399.2543859649123,1.1307439635596885,89,70978.0,0.030070184557866562,89,70978.0
47660.0,87,36717.0,333.7909090909091,0.7288220925702192,87,71082.0,0.029679892447334762,87,71082.0
47665.0,82,27878.0,260.5420560747664,0.4894628803851863,82,71142.0,0.03183646342125905,82,71142.0
47670.0,81,21117.0,197.3551401869159,0.6159495650037599,81,71189.0,0.027559866250499155,81,71189.0
47675.0,80,12306.0,115.00934579439253,0.630932686097628,80,71245.0,0.02748722046104006,80,71245.0
47680.0,78,4522.0,42.660377358490564,0.5371091578420063,78,71298.0,0.03746938634769461,78,71298.0
47685.0,85,2885.0,26.712962962962962,0.3677720958312119,85,71359.0,0.02648141411343839,85,71359.0
47690.0,91,3328.0,29.98198198198198,0.282415916506016,91,71461.0,0.0196308432128933,91,71461.0
47695.0,99,3804.0,33.07826086956522,0.1471621669017951,99,71595.0,0.010571650638889775,99,71595.0
47700.0,107,4324.0,37.6,0.030850918017315387,107,71770.0,0.0022601592626141655,107,71770.0
47705.0,110,4840.0,42.08695652173913,0.1043943095987694,110,71963.0,0.003250653702122872,110,71963.0
47710.0,112,5400.0,46.55172413793103,0.44852395817950336,112,72161.0,0.008875447617312505,112,72161.0
47715.0,106,5367.0,46.26724137931034,0.5864301094151944,106,72002.0,0.008954495036359505,106,72002.0
47720.0,97,4932.0,43.26315789473684,1.0253345755546779,97,71529.0,0.033906579903179676,97,71529.0
47725.0,88,4572.0,40.10526315789474,1.8110669721012609,88,70759.0,0.05169382539294897,88,70759.0
47730.0,83,4277.0,37.849557522123895,1.8811447404143589,83,70838.0,0.07118309054287204,83,70838.0
47735.0,85,4426.0,39.517857142857146,1.4394565613718895,85,70910.0,0.057452494788225325,85,70910.0
47740.0,93,4877.0,42.40869565217391,1.0778172345169577,93,71016.0,0.050851730035423606,93,71016.0
47745.0,99,5361.0,46.21551724137931,0.600409670769948,99,71155.0,0.020734114058641288,99,71155.0
47750.0,108,5883.0,50.282051282051285,0.1716734640382162,108,71332.0,0.012311665221833587,108,71332.0
47755.0,114,6439.0,54.567796610169495,0.17643477537314986,114,71543.0,0.012260396541034368,114,71543.0
47760.0,117,7022.0,59.00840336134454,0.1432214479702153,117,71781.0,0.010503782862045214,117,71781.0
47765.0,113,7463.0,62.19166666666667,0.2389011775053381,113,71902.0,0.007201373736930317,113,71902.0
47770.0,113,8024.0,66.31404958677686,0.7113475819259764,113,72095.0,0.015578045177052708,113,72095.0
47775.0,109,8325.0,68.23770491803279,0.869433391204722,109,71931.0,0.01999056443564261,109,71931.0
47780.0,100,8445.0,69.79338842975207,1.248982417679157,100,71435.0,0.03966883059645138,100,71435.0
47785.0,92,8570.0,72.62711864406779,1.021280328565259,92,71554.0,0.04543705898042278,92,71554.0
47790.0,93,8746.0,72.88333333333334,1.19904334712185,93,71670.0,0.044727444413846,93,71670.0
47795.0,99,9112.0,74.68852459016394,1.0941742969627395,99,71799.0,0.027520695291327023,99,71799.0
47800.0,105,9619.0,78.84426229508196,0.6772133154853321,105,71962.0,0.029277768037621124,105,71962.0
47805.0,112,10162.0,82.6178861788618,0.4061232585426707,112,72160.0,0.01442794846100362,112,72160.0
47810.0,119,10744.0,88.06557377049181,0.23610113809872038,119,72397.0,0.00020594118571954414,119,72397.0
47815.0,114,11162.0,92.24793388429752,0.29719558046635475,114,72269.0,0.014216410297736749,114,72269.0
47820.0,104,11442.0,93.78688524590164,1.0855710596653307,104,71553.0,0.03454325936473234,104,71553.0
47825.0,96,11744.0,97.86666666666666,1.2920398125346024,96,71521.0,0.05600486698497709,96,71521.0
47830.0,93,12010.0,100.92436974789916,1.1721180056043827,93,71645.0,0.04604481437942529,93,71645.0
47835.0,96,12414.0,103.45,1.0074968605710048,96,71769.0,0.027370462711474083,96,71769.0
47840.0,103,12913.0,103.304,1.0011804507687354,103,71923.0,0.029520831709458916,103,71923.0
47845.0,111,13453.0,107.624,0.5295860241754683,111,72118.0,0.02034878739052607,111,72118.0
47850.0,118,14028.0,111.33333333333333,0.46140686790927093,118,72348.0,0.00826136092748661,118,72348.0
47855.0,122,14634.0,118.01612903225806,0.1874948348040336,122,72609.0,0.011708724579434658,122,72609.0
47860.0,115,14723.0,116.84920634920636,0.5424381017714455,115,72622.0,0.029061281554529507,115,72622.0
47865.0,113,15197.0,120.61111111111111,1.0831284674188684,113,72570.0,0.025721467998644228,113,72570.0
47870.0,109,15510.0,119.3076923076923,1.35725063827533,109,72345.0,0.038555575978933686,109,72345.0
47875.0,103,15654.0,122.296875,1.5736435830958633,103,71749.0,0.033544761706965784,103,71749.0
47880.0,97,15855.0,131.03305785123968,1.7202566804862105,97,70942.0,0.05347186847967146,97,70942.0
47885.0,87,15959.0,131.89256198347107,1.957238970270868,87,71022.0,0.062011021207685084,87,71022.0
47890.0,89,16289.0,136.88235294117646,1.857125242501052,89,71106.0,0.06601801194964561,89,71106.0
47895.0,95,16752.0,138.44628099173553,1.4896344304721778,95,71224.0,0.04975807186983669,95,71224.0
47900.0,103,17253.0,140.26829268292684,0.7986554028784895,103,71380.0,0.02760315717464784,103,71380.0
47905.0,111,17795.0,143.50806451612902,0.49410297598082475,111,71577.0,0.0202635583334671,111,71577.0
47910.0,113,18227.0,146.99193548387098,0.4954452320366793,113,71676.0,0.021392843451472483,113,71676.0
47915.0,113,18673.0,149.384,0.9811181553640653,113,71759.0,0.02198424806152039,113,71759.0
47920.0,113,19230.0,153.84,0.952348986576,113,71971.0,0.00590515679499752,113,71971.0
47925.0,116,19802.0,165.01666666666668,0.4068377165849894,116,72198.0,0.008156178621919669,116,72198.0
47930.0,110,20118.0,169.05882352941177,0.5055097249806352,110,72139.0,0.014468413706062517,110,72139.0
47935.0,100,20245.0,167.31404958677686,1.182657451686117,100,71630.0,0.03425689669555601,100,71630.0
47940.0,96,20429.0,173.1271186440678,0.9174785040884057,96,71774.0,0.025164134039036723,96,71774.0
47945.0,95,20616.0,174.71186440677965,0.988116056900881,95,71909.0,0.027003526197466182,95,71909.0
47950.0,93,20851.0,176.70338983050848,0.8475529633635629,93,71958.0,0.02619122844450896,93,71958.0
47955.0,97,21269.0,177.24166666666667,1.148571821268221,97,71987.0,0.02401600412228686,97,71987.0
47960.0,102,21768.0,182.92436974789916,0.626969230387697,102,72115.0,0.013485084771480572,102,72115.0
47965.0,112,22309.0,189.0593220338983,0.31981579021869283,112,72311.0,0.007094773153278368,112,72311.0
47970.0,112,22855.0,197.02586206896552,0.22008945256421197,112,72504.0,0.0021340077352912747,112,72504.0
47975.0,112,23415.0,200.12820512820514,0.5944997672649267,112,72698.0,0.008825598201446497,112,72698.0
47980.0,106,23737.0,202.8803418803419,0.7694697956592472,106,72554.0,0.014705193071429451,106,72554.0
47985.0,96,23889.0,211.4070796460177,1.1034507498483646,96,72001.0,0.02940879223833134,96,72001.0
47990.0,90,24058.0,216.73873873873873,0.96860055968289,90,72117.0,0.03186544587603691,90,72117.0
47995.0,90,24289.0,216.86607142857142,1.038133705237138,90,72218.0,0.04541905486388348,90,72218.0
48000.0,91,24607.0,213.97391304347826,0.9719176578770067,91,72313.0,0.03537803469306808,91,72313.0
48005.0,99,25088.0,210.8235294117647,0.9741077410763703,99,72449.0,0.04008834744853195,99,72449.0
48010.0,106,25601.0,215.1344537815126,0.47698230025913196,106,72620.0,0.019451344038198298,106,72620.0
48015.0,113,26157.0,219.80672268907563,0.3193207287056663,113,72831.0,0.015391737098533873,113,72831.0
48020.0,117,26734.0,226.5593220338983,0.11376632749034246,117,73063.0,1.9986106873643834e-05,117,73063.0
48025.0,111,27108.0,224.03305785123968,0.48694112842017784,111,72979.0,0.019719166600120682,111,72979.0
48030.0,103,27337.0,225.92561983471074,1.008556047620682,103,72580.0,0.03611256921294148,103,72580.0
48035.0,96,27607.0,230.05833333333334,1.1699972682589168,96,72451.0,0.04581008911227374,96,72451.0
48040.0,93,27836.0,231.96666666666667,1.0558344208932884,93,72579.0,0.03739198883916375,93,72579.0
48045.0,97,28234.0,235.28333333333333,0.8688878788614816,97,72709.0,0.04461084587256407,97,72709.0
48050.0,104,28742.0,231.79032258064515,0.5917509832645975,104,72873.0,0.017237938559516084,104,72873.0
48055.0,112,29287.0,238.10569105691056,0.1472096413603017,112,73073.0,0.004576933868727034,112,73073.0
48060.0,113,29606.0,242.672131147541,0.20558361874520242,113,73147.0,0.004948535849093284,113,73147.0
48065.0,112,30039.0,246.22131147540983,0.7419480347442183,112,73265.0,0.010093787323523982,112,73265.0
48070.0,108,30405.0,249.22131147540983,0.8463236186962679,108,73172.0,0.007373312141145403,108,73172.0
48075.0,101,30666.0,255.55,1.2639492528391363,101,72789.0,0.029846512388280007,101,72789.0
48080.0,91,30866.0,261.5762711864407,1.333235039295923,91,72732.0,0.0313062761218196,91,72732.0
48085.0,86,31069.0,267.83620689655174,1.4061691829244345,86,72743.0,0.033800731945023935,86,72743.0
48090.0,91,31435.0,266.39830508474574,1.3774810690230181,91,72840.0,0.03665806397095648,91,72840.0
48095.0,99,31912.0,268.16806722689074,0.8010606709674446,99,72972.0,0.02131649992080587,99,72972.0
48100.0,106,32429.0,274.8220338983051,0.35034817832138987,106,73144.0,0.02629619738803531,106,73144.0
48105.0,108,32835.0,278.26271186440675,0.2659305589652102,108,73041.0,0.013758435665400817,108,73041.0
48110.0,101,33164.0,281.0508474576271,0.8236474847817754,101,72639.0,0.018931832740766062,101,72639.0
48115.0,96,33509.0,283.97457627118644,0.9531771040660707,96,72781.0,0.02255536314052951,96,72781.0
48120.0,92,33830.0,289.14529914529913,0.9336816961667114,92,72903.0,0.023984489940290094,92,72903.0
48125.0,95,34248.0,292.71794871794873,0.8132600913424965,95,73020.0,0.022062616287421476,95,73020.0
48130.0,96,34650.0,293.64406779661016,0.5809153777605228,96,72885.0,0.014973961685350303,96,72885.0
48135.0,92,35019.0,296.771186440678,0.9602552216928054,92,72527.0,0.022977647551976083,92,72527.0
48140.0,94,35421.0,292.73553719008265,1.1333809318606507,94,72647.0,0.03004027773020326,94,72647.0
48145.0,96,35839.0,296.1900826446281,1.0496971108154902,96,72778.0,0.031560636153110944,96,72778.0
48150.0,94,36077.0,293.3089430894309,1.160136826313976,94,72772.0,0.03493449669490239,94,72772.0
48155.0,96,36479.0,294.18548387096774,1.2385477864582224,96,72745.0,0.025074185773771285,96,72745.0
48160.0,105,36988.0,305.68595041322317,0.8262556149099086,105,72889.0,0.013096817855012143,105,72889.0
48165.0,112,37532.0,312.76666666666665,0.744612012937828,112,73079.0,0.00900360798478011,112,73079.0
48170.0,107,37915.0,321.3135593220339,0.7480600590059772,107,73000.0,0.022208224783522662,107,73000.0
48175.0,97,38164.0,329.0,1.2039280251327638,97,72725.0,0.044337767455552464,97,72725.0
48180.0,90,38440.0,331.37931034482756,1.8173204914425745,90,72291.0,0.06138442992717177,90,72291.0
48185.0,83,38642.0,336.0173913043478,1.886923501539065,83,72348.0,0.06373427016198521,83,72348.0
48190.0,85,38994.0,330.45762711864404,2.026295994959857,85,72417.0,0.06209819730654275,85,72417.0
48195.0,92,39437.0,328.64166666666665,1.515495420986403,92,72515.0,0.03559491056992356,92,72515.0
48200.0,95,39870.0,326.8032786885246,1.2494021742194614,95,72604.0,0.021245878562284434,95,72604.0
48205.0,103,40368.0,342.10169491525426,0.7648374490309062,103,72756.0,0.004605104955501671,103,72756.0
48210.0,102,40752.0,348.3076923076923,0.7559216922464391,102,72737.0,0.014750586380310909,102,72737.0
48215.0,97,41080.0,354.13793103448273,1.2197772090396175,97,72540.0,0.03792876496490506,97,72540.0
48220.0,93,41394.0,366.3185840707965,0.9167064188310341,93,72599.0,0.028811422256962003,93,72599.0
48225.0,91,41725.0,372.54464285714283,0.8266419565818639,91,72713.0,0.02790388579026901,91,72713.0
48230.0,93,42118.0,372.72566371681415,0.6517566303589503,93,72822.0,0.024737759405281137,93,72822.0
48235.0,97,42555.0,370.04347826086956,0.6249357556934569,97,72929.0,0.01528463947989641,97,72929.0
48240.0,103,43060.0,368.03418803418805,0.6177921064651165,103,73075.0,0.011995898410393745,103,73075.0
48245.0,105,43443.0,374.5086206896552,0.5380037919261538,105,73075.0,0.0053521029734131375,105,73075.0
48250.0,99,43788.0,380.76521739130436,1.066086221084114,99,72907.0,0.03735088019414273,99,72907.0
48255.0,91,44064.0,383.16521739130434,1.0259589172401973,91,73029.0,0.027603701063091422,91,73029.0
48260.0,90,44369.0,385.81739130434784,0.9887402030128422,90,73139.0,0.02480812209043235,90,73139.0
48265.0,94,44775.0,382.6923076923077,0.9693565428739955,94,73249.0,0.024755514103921603,94,73249.0
48270.0,97,45204.0,389.6896551724138,0.5927577484272806,97,73347.0,0.01443641831922296,97,73347.0
48275.0,104,45706.0,390.64957264957263,0.5737621680914342,104,73492.0,0.01204630153763199,104,73492.0
48280.0,105,46100.0,390.6779661016949,0.6491152746814198,105,73490.0,0.01939262363598502,105,73490.0
48285.0,98,46408.0,400.0689655172414,0.9668237000549937,98,73306.0,0.027365071127551977,98,73306.0
48290.0,90,46732.0,417.25,1.4639695327867197,90,73030.0,0.04708981590599343,90,73030.0
48295.0,84,47024.0,419.85714285714283,1.5276866045054518,84,73111.0,0.06462010493368926,84,73111.0
48300.0,88,47378.0,415.5964912280702,1.3129327324393427,88,73186.0,0.04527242663809175,88,73186.0
48305.0,92,47829.0,412.3189655172414,1.029818631610449,92,73292.0,0.030383158957691038,92,73292.0
48310.0,100,48315.0,416.5086206896552,0.5127277579141565,100,73433.0,0.01425941549479404,100,73433.0
48315.0,107,48836.0,413.864406779661,0.26239143390827313,107,73610.0,0.01850583137451095,107,73610.0
48320.0,115,49392.0,408.198347107438,0.24554884005819175,115,73821.0,0.01789353264488148,115,73821.0
48325.0,120,49985.0,409.71311475409834,0.18639962239448007,120,74069.0,0.016249929468476962,120,74069.0
48330.0,114,50378.0,409.5772357723577,0.40042813278798955,114,74134.0,0.023489169359471877,114,74134.0
48335.0,105,50631.0,408.31451612903226,1.1869729987753623,105,73909.0,0.03908675177573222,105,73909.0
48340.0,99,50916.0,410.61290322580646,1.3312679511897099,99,74069.0,0.052446831040706354,99,74069.0
48345.0,95,51162.0,412.5967741935484,1.334611933140412,95,74205.0,0.04440541006805388,95,74205.0
48350.0,99,51567.0,406.03937007874015,1.2835368894567256,99,74341.0,0.03910174557598556,99,74341.0
